Wall time,Step,Value
1640151174.433407,0,0.0010000000474974513
1640151212.97486,1,0.0010000000474974513
1640151252.832597,2,0.0010000000474974513
1640151293.964092,3,0.0010000000474974513
1640151334.13049,4,0.0010000000474974513
1640151374.27656,5,0.0010000000474974513
1640151414.88223,6,0.0010000000474974513
1640151456.788391,7,0.0010000000474974513
1640151498.688679,8,0.0010000000474974513
1640151540.447722,9,0.0010000000474974513
1640151582.139755,10,0.0010000000474974513
1640151622.689636,11,0.0010000000474974513
1640151664.137478,12,0.0010000000474974513
1640151705.731575,13,0.0010000000474974513
1640151747.0403,14,0.0010000000474974513
1640151787.50359,15,0.0010000000474974513
1640151827.763721,16,0.0010000000474974513
1640151869.439297,17,0.0010000000474974513
1640151911.105618,18,0.0010000000474974513
1640155548.041102,19,0.0010000000474974513
1640159484.057564,20,0.0010000000474974513
1640159526.48058,21,0.0010000000474974513
1640159570.021468,22,0.0003162277862429619
1640159612.22165,23,0.0010000000474974513
1640159654.887339,24,0.0010000000474974513
1640159697.678571,25,0.0010000000474974513
1640159738.988833,26,0.0010000000474974513
1640159781.354063,27,0.0003162277862429619
1640159823.340945,28,0.0010000000474974513
1640159863.710268,29,0.0010000000474974513
1640159905.987452,30,0.0010000000474974513
1640159946.408051,31,0.0010000000474974513
1640159985.775085,32,0.0010000000474974513
1640160026.67133,33,0.0010000000474974513
1640160067.74442,34,0.0003162277862429619
1640160109.745862,35,0.0010000000474974513
1640160150.585329,36,0.0010000000474974513
1640160191.099972,37,0.0010000000474974513
1640160233.080743,38,0.0010000000474974513
1640160274.992245,39,0.0010000000474974513
1640160315.965713,40,0.0010000000474974513
1640160356.913368,41,9.999999747378752e-05
1640160398.202293,42,9.999999747378752e-05
1640160438.886263,43,9.999999747378752e-05
1640160478.630973,44,9.999999747378752e-05
1640160518.115367,45,9.999999747378752e-05
1640160558.18183,46,9.999999747378752e-05
1640160599.42494,47,9.999999747378752e-05
1640160641.500261,48,9.999999747378752e-05
1640160683.753899,49,9.999999747378752e-05
1640160725.530695,50,9.999999747378752e-05
1640160766.753445,51,3.162277425872162e-05
1640160807.692229,52,9.999999747378752e-05
1640160846.850382,53,9.999999747378752e-05
1640160887.423881,54,9.999999747378752e-05
1640160928.496883,55,9.999999747378752e-05
1640160970.850842,56,3.1622776077711023e-06
1640161011.399954,57,9.999999747378752e-06
1640161052.465714,58,9.999999747378752e-06
1640161093.20268,59,9.999999747378752e-06
1640161134.695429,60,9.999999747378752e-06
1640161176.857532,61,3.1622776077711023e-06
1640161217.550088,62,9.999999747378752e-06
1640161258.129862,63,9.999999747378752e-06
1640161298.933429,64,9.999999747378752e-06
1640161339.779834,65,9.999999747378752e-06
1640161382.360992,66,3.1622776077711023e-06
1640161423.120122,67,9.999999747378752e-06
1640161464.242171,68,9.999999747378752e-06
1640161505.76575,69,9.999999747378752e-06
1640161548.334864,70,9.999999747378752e-06
1640161589.213085,71,4.999999987376214e-07
1640161631.004773,72,9.999999974752427e-07
1640161674.144547,73,9.999999974752427e-07
1640161716.505032,74,9.999999974752427e-07
1640161758.514622,75,9.999999974752427e-07
1640161800.28796,76,4.999999987376214e-07
1640161841.287088,77,9.999999974752427e-07
1640161882.373939,78,9.999999974752427e-07
1640161923.594333,79,9.999999974752427e-07
1640161964.637077,80,9.999999974752427e-07
1640162004.665986,81,4.999999987376214e-07
1640162044.307386,82,6.999999868639861e-07
1640162086.520781,83,6.999999868639861e-07
1640162129.887913,84,6.999999868639861e-07
1640162170.820774,85,6.999999868639861e-07
1640162211.240051,86,4.999999987376214e-07
1640162251.723872,87,6.999999868639861e-07
1640162292.540466,88,6.999999868639861e-07
1640162332.904371,89,6.999999868639861e-07
1640162374.327545,90,6.999999868639861e-07
1640162414.573355,91,3.4999999343199306e-07
1640162454.720463,92,3.4999999343199306e-07
1640162496.154608,93,3.4999999343199306e-07
1640162536.655456,94,3.4999999343199306e-07
1640162577.992747,95,3.4999999343199306e-07
1640162619.600094,96,3.4999999343199306e-07
1640162660.783153,97,3.4999999343199306e-07
1640162701.440347,98,3.4999999343199306e-07
1640162743.312384,99,3.4999999343199306e-07
