Wall time,Step,Value
1640178515.108226,0,0.0005000000237487257
1640178545.112865,1,0.0005000000237487257
1640178575.26097,2,0.0005000000237487257
1640178605.571041,3,0.0005000000237487257
1640178635.841332,4,0.0005000000237487257
1640178666.220498,5,0.0005000000237487257
1640178696.694537,6,0.0005000000237487257
1640178727.242688,7,0.0005000000237487257
1640178758.025833,8,0.0005000000237487257
1640178788.919033,9,0.0005000000237487257
1640178819.850338,10,0.0005000000237487257
1640178850.749424,11,0.0005000000237487257
1640178882.006308,12,0.0005000000237487257
1640178912.619769,13,0.0005000000237487257
1640178943.602576,14,0.0005000000237487257
1640178974.518937,15,0.0005000000237487257
1640179005.502589,16,5.0000002374872565e-05
1640179036.593648,17,0.0005000000237487257
1640179067.401305,18,0.0005000000237487257
1640179098.583814,19,0.0005000000237487257
1640179129.172991,20,0.0005000000237487257
1640179159.91632,21,0.0005000000237487257
1640179190.653322,22,0.0005000000237487257
1640179221.196413,23,0.0005000000237487257
1640179251.84293,24,0.0005000000237487257
1640179282.730305,25,0.0005000000237487257
1640179313.280784,26,5.0000002374872565e-05
1640179344.199546,27,0.0005000000237487257
1640179374.711359,28,0.0005000000237487257
1640179405.784733,29,0.0005000000237487257
1640179436.668468,30,0.0005000000237487257
1640179467.399503,31,4.999999873689376e-05
1640179498.736322,32,4.999999873689376e-05
1640179529.769412,33,4.999999873689376e-05
1640179560.674658,34,4.999999873689376e-05
1640179592.439996,35,4.999999873689376e-05
1640179623.476026,36,4.999999873689376e-05
1640179654.618419,37,4.999999873689376e-05
1640179685.342696,38,4.999999873689376e-06
1640179716.105786,39,4.999999873689376e-05
1640179747.120019,40,4.999999873689376e-05
1640179778.097591,41,4.999999873689376e-05
1640179808.961369,42,4.999999873689376e-05
1640179839.752494,43,4.999999873689376e-06
1640179870.961651,44,4.999999873689376e-05
1640179901.867159,45,4.999999873689376e-05
1640179932.130527,46,4.999999873689376e-05
1640179962.302188,47,4.999999873689376e-05
1640179992.56109,48,4.999999873689376e-05
1640180022.902647,49,4.999999873689376e-06
1640180053.463779,50,4.999999873689376e-05
1640180083.522935,51,4.999999873689376e-06
1640180113.805542,52,4.999999873689376e-06
1640180144.32058,53,4.999999873689376e-06
1640180174.809955,54,4.999999873689376e-06
1640180205.082061,55,4.999999873689376e-06
1640180235.682214,56,4.999999873689376e-06
1640180266.413181,57,4.999999873689376e-06
1640180297.111386,58,4.999999873689376e-06
1640180327.427926,59,4.999999987376214e-07
1640180358.298861,60,4.999999873689376e-06
1640180388.825486,61,4.999999873689376e-06
1640180419.220119,62,4.999999873689376e-06
1640180449.981621,63,4.999999873689376e-06
1640180480.551191,64,4.999999987376214e-07
1640180511.441953,65,4.999999873689376e-06
1640180542.452584,66,4.999999987376214e-07
1640180572.982017,67,4.999999987376214e-07
1640180604.252695,68,4.999999987376214e-07
1640180634.864442,69,4.999999987376214e-07
1640180665.596535,70,4.999999987376214e-07
1640180696.220852,71,4.999999987376214e-07
1640180727.010553,72,4.999999987376214e-07
1640180757.941908,73,4.999999987376214e-07
1640180788.667795,74,4.999999987376214e-07
1640180820.042563,75,4.999999987376214e-07
1640180851.033381,76,4.999999987376214e-07
1640180882.370619,77,4.999999987376214e-07
1640180913.517584,78,4.999999987376214e-07
1640180944.874057,79,4.999999987376214e-07
1640180976.052272,80,4.999999987376214e-07
1640181007.423138,81,2.499999993688107e-07
1640181038.259816,82,2.499999993688107e-07
1640181069.672132,83,2.499999993688107e-07
1640181100.639327,84,2.499999993688107e-07
1640181131.771619,85,2.499999993688107e-07
1640181162.660042,86,2.499999993688107e-07
1640181193.581166,87,2.499999993688107e-07
1640181224.705024,88,2.499999993688107e-07
1640181255.816004,89,2.499999993688107e-07
1640181286.959801,90,2.499999993688107e-07
1640181318.391362,91,1.0000000116860974e-07
1640181349.546203,92,1.0000000116860974e-07
1640181381.089048,93,1.0000000116860974e-07
1640181412.224358,94,1.0000000116860974e-07
1640181443.689542,95,1.0000000116860974e-07
1640181475.2116,96,1.0000000116860974e-07
1640181506.649871,97,1.0000000116860974e-07
1640181537.876723,98,1.0000000116860974e-07
1640181569.217848,99,1.0000000116860974e-07
